,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
2018,2019_20,Saint Elizabeth University,Morristown,NJ,Bachelor's,NO,73.76,989.0,489.0,504.0,18.0,779.0,22.72,32.61,27.21,3.21,50217.0,34226.0,34226.0,0.53
2020,2019_20,Stevens Institute of Technology,Hoboken,NJ,Bachelor's,NO,39.96,1429.0,680.0,740.0,33.0,3641.0,61.63,2.36,11.81,17.19,68734.0,54014.0,54014.0,0.85
2021,2019_20,Stockton University,Galloway,NJ,Bachelor's,NO,76.32,1119.0,560.0,555.0,23.0,8873.0,64.59,8.63,14.81,6.74,28851.0,14048.0,21336.0,0.77
2022,2019_20,Talmudical Academy-New Jersey,Adelphia,NJ,Bachelor's,NO,80.0,,,,,60.0,93.33,0.0,0.0,0.0,20700.0,13700.0,13700.0,0.06
2024,2019_20,Thomas Edison State University,Trenton,NJ,Bachelor's,NO,,,,,,9254.0,50.32,13.49,12.18,4.47,,7926.0,9856.0,
2025,2019_20,The College of New Jersey,Ewing,NJ,Bachelor's,NO,49.28,1267.0,625.0,635.0,28.0,6747.0,61.81,5.63,14.7,11.59,34427.0,16923.0,28901.0,0.86
2027,2019_20,William Paterson University of New Jersey,Wayne,NJ,Bachelor's,NO,75.17,,,,,8463.0,35.85,19.22,33.07,7.1,24539.0,13370.0,21768.0,0.55
2033,2019_20,Eastern New Mexico University-Main Campus,Portales,NM,Bachelor's,NO,58.25,1028.0,515.0,490.0,20.0,3292.0,39.52,5.77,42.86,0.94,17612.0,6450.0,8448.0,0.36
2035,2019_20,Institute of American Indian and Alaska Native Culture and Arts Development,Santa Fe,NM,Bachelor's,NO,100.0,,,,,355.0,11.83,0.28,8.73,0.56,21011.0,5220.0,5220.0,0.31
2036,2019_20,New Mexico Highlands University,Las Vegas,NM,Bachelor's,NO,,,,,,1684.0,18.71,6.24,57.3,0.42,17652.0,6318.0,10590.0,0.22
2040,2019_20,New Mexico Institute of Mining and Technology,Socorro,NM,Bachelor's,NO,79.79,1257.0,635.0,640.0,26.0,1241.0,51.57,1.37,31.27,4.35,22050.0,8156.0,23524.0,0.5
2042,2019_20,University of New Mexico-Main Campus,Albuquerque,NM,Bachelor's,NO,94.28,1120.0,555.0,575.0,22.0,16170.0,30.88,2.46,49.65,4.04,19286.0,7875.0,23292.0,0.54
2046,2019_20,New Mexico State University-Main Campus,Las Cruces,NM,Bachelor's,NO,54.58,1061.0,530.0,520.0,21.0,11153.0,24.86,2.32,62.75,1.25,18703.0,7087.0,23076.0,0.48
2051,2019_20,University of the Southwest,Hobbs,NM,Bachelor's,NO,45.39,,,,,329.0,27.36,11.85,47.11,0.61,25850.0,16200.0,16200.0,0.32
2057,2019_20,Western New Mexico University,Silver City,NM,Bachelor's,NO,,,,,,1620.0,27.1,6.3,53.4,1.23,18758.0,6306.0,13539.0,0.34
2059,2019_20,Adelphi University,Garden City,NY,Bachelor's,NO,74.3,1161.0,580.0,575.0,24.0,5275.0,49.59,8.76,17.29,11.05,50628.0,40300.0,40300.0,0.73
2062,2019_20,Albany College of Pharmacy and Health Sciences,Albany,NY,Bachelor's,NO,71.07,1242.0,605.0,635.0,26.0,788.0,54.31,6.35,7.23,17.77,48545.0,36745.0,36745.0,0.7
2065,2019_20,Alfred University,Alfred,NY,Bachelor's,NO,62.45,1076.0,530.0,530.0,23.0,1668.0,58.33,13.01,9.05,1.74,44856.0,34770.0,34770.0,0.57
2076,2019_20,Bard College,Annandale-On-Hudson,NY,Bachelor's,NO,64.76,,,,,1844.0,55.48,6.02,11.5,4.12,72789.0,56036.0,56036.0,0.77
2077,2019_20,Barnard College,New York,NY,Bachelor's,NO,11.77,1445.0,710.0,720.0,33.0,2622.0,49.73,5.34,11.33,15.45,74777.0,57668.0,57668.0,0.92
2079,2019_20,Berkeley College-New York,New York,NY,Bachelor's,NO,,,,,,2810.0,5.09,21.0,23.06,2.46,33707.0,26500.0,26500.0,0.36
2081,2019_20,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,Bachelor's,NO,80.85,,,,,80.0,100.0,0.0,0.0,0.0,15150.0,9850.0,9850.0,0.06
2082,2019_20,Phillips School of Nursing at Mount Sinai Beth Israel,New York,NY,Bachelor's,NO,,,,,,261.0,39.46,26.82,15.71,16.09,,,,1.0
2084,2019_20,Boricua College,New York,NY,Bachelor's,NO,,,,,,630.0,1.43,21.11,73.33,0.0,20732.0,11025.0,11025.0,0.79
2092,2019_20,Canisius College,Buffalo,NY,Bachelor's,NO,82.7,1158.0,570.0,580.0,24.0,2138.0,71.23,8.84,6.74,3.04,38896.0,29428.0,29428.0,0.73
2096,2019_20,Cazenovia College,Cazenovia,NY,Bachelor's,NO,93.71,,,,,806.0,68.98,10.79,6.2,0.87,50533.0,35634.0,35634.0,0.58
2097,2019_20,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,Bachelor's,NO,95.2,,,,,609.0,84.56,0.0,0.0,0.0,22425.0,7700.0,7700.0,0.07
2101,2019_20,Clarkson University,Potsdam,NY,Bachelor's,NO,74.6,1258.0,610.0,645.0,27.0,2982.0,79.01,2.95,5.4,3.79,67441.0,51128.0,51128.0,0.78
2105,2019_20,Colgate University,Hamilton,NY,Bachelor's,NO,22.58,1437.0,695.0,720.0,33.0,2964.0,65.38,3.91,8.6,5.06,72275.0,58045.0,58045.0,0.91
2106,2019_20,Metropolitan College of New York,New York,NY,Bachelor's,YES,32.24,,,,,626.0,5.59,56.07,27.96,2.08,25474.0,19828.0,19828.0,0.22
2107,2019_20,Columbia University in the City of New York,New York,NY,Bachelor's,NO,5.45,1511.0,735.0,770.0,34.0,8221.0,34.83,6.67,13.87,17.3,76907.0,61788.0,61788.0,0.95
2110,2019_20,Concordia College,Bronxville,NY,Bachelor's,NO,93.83,996.0,510.0,475.0,20.0,1250.0,46.96,11.12,17.6,4.24,41489.0,34600.0,34600.0,0.46
2112,2019_20,Cooper Union for the Advancement of Science and Art,New York,NY,Bachelor's,NO,15.45,1430.0,695.0,723.0,33.0,844.0,31.52,4.62,12.09,23.93,62111.0,46700.0,46700.0,0.91
2113,2019_20,Cornell University,Ithaca,NY,Bachelor's,NO,10.85,1487.0,720.0,760.0,34.0,14976.0,35.78,6.67,13.88,19.89,73879.0,57222.0,57222.0,0.95
2118,2019_20,CUNY Bernard M Baruch College,New York,NY,Bachelor's,NO,43.47,1260.0,610.0,650.0,,15066.0,19.87,8.66,25.58,33.61,14517.0,7462.0,15412.0,0.7
2121,2019_20,CUNY Brooklyn College,Brooklyn,NY,Bachelor's,NO,44.99,1130.0,555.0,575.0,,13953.0,27.79,19.72,25.03,21.39,13277.0,7440.0,15390.0,0.54
2122,2019_20,College of Staten Island CUNY,Staten Island,NY,Bachelor's,NO,,,,,,11288.0,42.42,13.75,27.26,11.36,13817.0,7490.0,15440.0,0.32
2123,2019_20,CUNY City College,New York,NY,Bachelor's,NO,46.49,1145.0,565.0,580.0,,12359.0,12.91,15.16,38.38,24.72,13355.0,7340.0,15290.0,0.56
2124,2019_20,CUNY Graduate School and University Center,New York,NY,Bachelor's,NO,,,,,,2249.0,21.16,28.59,31.53,13.03,,,,
2126,2019_20,CUNY Hunter College,New York,NY,Bachelor's,NO,35.17,1260.0,620.0,640.0,,16081.0,20.98,9.48,32.11,29.04,13000.0,7382.0,15332.0,0.57
2127,2019_20,CUNY John Jay College of Criminal Justice,New York,NY,Bachelor's,NO,40.53,1055.0,530.0,525.0,,13290.0,14.75,16.33,51.55,11.29,13396.0,7470.0,15420.0,0.52
2130,2019_20,CUNY Lehman College,Bronx,NY,Bachelor's,NO,37.78,1070.0,540.0,530.0,,11797.0,4.89,26.22,58.16,6.13,13245.0,7410.0,15360.0,0.53
2132,2019_20,CUNY New York City College of Technology,Brooklyn,NY,Bachelor's,NO,87.7,,,,,15893.0,10.11,27.74,34.58,20.38,13158.0,7320.0,15270.0,0.18
2133,2019_20,CUNY Queens College,Queens,NY,Bachelor's,NO,48.79,1120.0,550.0,570.0,,15907.0,22.94,9.01,30.28,29.45,13382.0,7538.0,15488.0,0.56
2136,2019_20,CUNY York College,Jamaica,NY,Bachelor's,YES,72.84,960.0,485.0,475.0,,6910.0,4.8,38.67,26.96,21.03,13171.0,7358.0,15308.0,0.35
2138,2019_20,D'Youville College,Buffalo,NY,Bachelor's,NO,88.05,1133.0,540.0,600.0,22.0,1533.0,69.21,10.05,5.22,6.59,37316.0,27880.0,27880.0,0.63
2139,2019_20,Daemen College,Amherst,NY,Bachelor's,NO,61.56,,,,,1679.0,75.1,11.26,6.67,3.1,39348.0,29430.0,29430.0,0.62
2140,2019_20,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,Far Rockaway,NY,Bachelor's,NO,92.86,,,,,36.0,100.0,0.0,0.0,0.0,22250.0,12750.0,12750.0,0.17
2141,2019_20,Dominican College of Blauvelt,Orangeburg,NY,Bachelor's,NO,77.79,,,,,1361.0,29.98,16.75,34.17,5.66,42833.0,29844.0,29844.0,0.47
2145,2019_20,Elmira College,Elmira,NY,Bachelor's,NO,80.12,1128.0,560.0,560.0,23.0,778.0,74.81,4.88,6.3,1.54,54265.0,35400.0,35400.0,0.68
2149,2019_20,Five Towns College,Dix Hills,NY,Bachelor's,NO,33.59,,,,,617.0,49.59,21.56,14.1,2.92,31341.0,23530.0,23530.0,0.47
2150,2019_20,Fordham University,Bronx,NY,Bachelor's,NO,45.88,1356.0,665.0,680.0,30.0,9422.0,55.55,3.94,15.58,11.18,69118.0,54393.0,54393.0,0.83
2156,2019_20,Hamilton College,Clinton,NY,Bachelor's,NO,16.39,1462.0,705.0,740.0,33.0,1998.0,64.11,3.8,9.56,6.91,69990.0,56530.0,56530.0,0.93
2157,2019_20,Hartwick College,Oneonta,NY,Bachelor's,NO,80.15,1123.0,565.0,555.0,23.0,1181.0,62.32,9.99,6.94,3.13,59031.0,46926.0,46926.0,0.65
2160,2019_20,Hilbert College,Hamburg,NY,Bachelor's,NO,92.58,,,,,711.0,70.46,6.05,6.33,0.98,28589.0,23450.0,23450.0,0.51
2161,2019_20,Hobart William Smith Colleges,Geneva,NY,Bachelor's,NO,66.08,1286.0,633.0,640.0,28.0,2036.0,73.23,5.84,6.34,3.09,72040.0,57030.0,57030.0,0.77
2162,2019_20,Hofstra University,Hempstead,NY,Bachelor's,NO,68.49,1262.0,620.0,630.0,28.0,6400.0,54.88,9.45,13.17,11.81,60296.0,47510.0,47510.0,0.65
2163,2019_20,Houghton College,Houghton,NY,Bachelor's,NO,80.7,1193.0,600.0,590.0,25.0,921.0,74.59,6.51,1.3,3.69,43970.0,33458.0,33458.0,0.75
2166,2019_20,Iona College,New Rochelle,NY,Bachelor's,NO,84.11,1087.0,545.0,535.0,23.0,2743.0,51.44,12.14,24.75,2.55,51313.0,40172.0,40172.0,0.64
2169,2019_20,Ithaca College,Ithaca,NY,Bachelor's,NO,72.76,,,,,5803.0,72.6,5.82,9.25,4.05,62668.0,45274.0,45274.0,0.74
2173,2019_20,Jewish Theological Seminary of America,New York,NY,Bachelor's,NO,59.48,1420.0,694.0,712.0,32.0,143.0,75.52,0.0,7.69,0.0,75041.0,59112.0,59112.0,0.91
2174,2019_20,The Juilliard School,New York,NY,Bachelor's,NO,6.88,,,,,486.0,35.6,8.23,8.02,12.14,67498.0,47370.0,47370.0,0.96
2175,2019_20,Kehilath Yakov Rabbinical Seminary,Ossining,NY,Bachelor's,NO,,,,,,150.0,100.0,0.0,0.0,0.0,14225.0,10000.0,10000.0,0.43
2176,2019_20,Keuka College,Keuka Park,NY,Bachelor's,NO,71.96,,,,,1525.0,77.31,6.23,5.7,0.92,48976.0,33048.0,33048.0,0.56
2177,2019_20,LIM College,New York,NY,Bachelor's,NO,83.46,1042.0,530.0,505.0,21.0,1450.0,41.45,19.24,16.48,7.86,45526.0,27810.0,27810.0,0.54
2178,2019_20,Le Moyne College,Syracuse,NY,Bachelor's,NO,73.62,1186.0,587.0,590.0,25.0,2642.0,76.46,6.21,6.78,3.44,48188.0,35230.0,35230.0,0.74
2179,2019_20,Long Island University,Brookville,NY,Bachelor's,NO,80.09,1192.0,590.0,595.0,25.0,6164.0,37.72,14.0,13.92,11.49,49964.0,38368.0,38368.0,0.46
2182,2019_20,Machzikei Hadath Rabbinical College,Brooklyn,NY,Bachelor's,NO,100.0,,,,,138.0,99.28,0.0,0.0,0.0,18397.0,11500.0,11500.0,0.26
2184,2019_20,Manhattan College,Riverdale,NY,Bachelor's,NO,73.62,1178.0,585.0,585.0,26.0,3543.0,54.36,5.19,23.54,4.06,55655.0,44560.0,44560.0,0.71
2185,2019_20,Manhattan School of Music,New York,NY,Bachelor's,NO,35.54,,,,,518.0,43.05,6.56,3.28,4.83,68686.0,49130.0,49130.0,0.88
2186,2019_20,Manhattanville College,Purchase,NY,Bachelor's,NO,90.25,,,,,1504.0,48.34,10.11,28.46,2.06,51842.0,39570.0,39570.0,0.6
2189,2019_20,Marist College,Poughkeepsie,NY,Bachelor's,NO,49.23,,,,,5460.0,74.4,4.21,11.81,2.93,57358.0,42500.0,42500.0,0.84
2190,2019_20,Marymount Manhattan College,New York,NY,Bachelor's,NO,79.55,1110.0,565.0,525.0,24.0,1843.0,56.1,10.09,17.42,3.2,56343.0,35628.0,35628.0,0.53
2191,2019_20,Medaille College,Buffalo,NY,Bachelor's,NO,62.34,,,,,1438.0,63.98,21.14,4.73,1.81,37124.0,30450.0,30450.0,0.38
2194,2019_20,Mercy College,Dobbs Ferry,NY,Bachelor's,NO,81.62,988.0,495.0,490.0,21.0,7213.0,16.83,26.97,40.04,4.02,29324.0,19594.0,19594.0,0.44
2195,2019_20,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,NY,Bachelor's,NO,88.89,,,,,257.0,100.0,0.0,0.0,0.0,19860.0,12360.0,12360.0,0.29
2197,2019_20,Mesivtha Tifereth Jerusalem of America,New York,NY,Bachelor's,NO,70.0,,,,,44.0,100.0,0.0,0.0,0.0,16500.0,11750.0,11750.0,0.5
2204,2019_20,Molloy College,Rockville Centre,NY,Bachelor's,NO,77.96,1162.0,575.0,570.0,25.0,3426.0,59.78,9.05,18.59,8.14,45672.0,32600.0,32600.0,0.74
2207,2019_20,Mount Saint Mary College,Newburgh,NY,Bachelor's,NO,93.81,1072.0,535.0,530.0,22.0,1870.0,57.01,7.59,17.7,2.09,45762.0,32772.0,32772.0,0.62
2209,2019_20,College of Mount Saint Vincent,Bronx,NY,Bachelor's,NO,92.17,1015.0,515.0,495.0,21.0,1841.0,22.11,18.09,43.35,7.33,48313.0,40980.0,40980.0,0.5
2212,2019_20,Nazareth College,Rochester,NY,Bachelor's,NO,64.49,,,,,2263.0,77.51,5.44,5.92,3.09,49359.0,35641.0,35641.0,0.71
2214,2019_20,The New School,New York,NY,Bachelor's,NO,57.34,1275.0,635.0,630.0,28.0,7284.0,33.43,4.43,11.89,10.68,69260.0,50994.0,50994.0,0.7
2221,2019_20,New York University,New York,NY,Bachelor's,NO,16.2,1443.0,700.0,740.0,32.0,26613.0,25.45,7.93,15.97,18.6,71467.0,53308.0,53308.0,0.85
2223,2019_20,Niagara University,Niagara University,NY,Bachelor's,NO,89.21,1136.0,560.0,565.0,24.0,2747.0,65.96,5.42,4.59,1.42,47709.0,34510.0,34510.0,0.73
2227,2019_20,New York Institute of Technology,Old Westbury,NY,Bachelor's,NO,67.8,1191.0,580.0,603.0,26.0,3642.0,26.03,9.75,18.75,19.08,48924.0,38010.0,38010.0,0.53
2229,2019_20,Nyack College,New York,NY,Bachelor's,NO,97.76,956.0,480.0,465.0,20.0,1014.0,15.29,29.88,33.43,6.02,38689.0,25500.0,25500.0,0.36
2230,2019_20,Ohr Hameir Theological Seminary,Peekskill,NY,Bachelor's,NO,50.0,,,,,89.0,94.38,0.0,0.0,0.0,,12000.0,12000.0,1.0
2234,2019_20,Pace University,New York,NY,Bachelor's,NO,78.71,1150.0,575.0,565.0,24.0,8233.0,49.0,10.13,14.11,7.51,62268.0,46446.0,46446.0,0.57
2235,2019_20,Paul Smiths College of Arts and Science,Paul Smiths,NY,Bachelor's,NO,69.81,,,,,712.0,83.71,5.34,3.23,0.98,45710.0,29313.0,29313.0,0.48
2238,2019_20,Davis College,Johnson City,NY,Bachelor's,NO,31.03,,,,,57.0,59.65,22.81,5.26,0.0,27393.0,17150.0,17150.0,0.57
2239,2019_20,Pratt Institute-Main,Brooklyn,NY,Bachelor's,NO,55.5,1273.0,625.0,645.0,27.0,3638.0,35.6,3.71,9.79,13.22,67703.0,53824.0,53824.0,0.7
2240,2019_20,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,NY,Bachelor's,NO,94.0,,,,,157.0,94.9,0.0,0.0,0.0,19450.0,12450.0,12450.0,0.32
2241,2019_20,Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,NY,Bachelor's,NO,,,,,,369.0,100.0,0.0,0.0,0.0,15027.0,7850.0,7850.0,0.89
2242,2019_20,Rabbinical College Beth Shraga,Monsey,NY,Bachelor's,NO,84.0,,,,,40.0,100.0,0.0,0.0,0.0,23250.0,14050.0,14050.0,0.36
2243,2019_20,Rabbinical College of Long Island,Long Beach,NY,Bachelor's,NO,93.75,,,,,158.0,99.37,0.0,0.0,0.0,17700.0,8800.0,8800.0,
2244,2019_20,Rabbinical Seminary of America,Flushing,NY,Bachelor's,NO,98.04,,,,,268.0,100.0,0.0,0.0,0.0,19100.0,9800.0,9800.0,0.38
2245,2019_20,Rensselaer Polytechnic Institute,Troy,NY,Bachelor's,NO,47.41,1399.0,665.0,725.0,31.0,6203.0,46.74,4.13,9.75,15.32,71998.0,55378.0,55378.0,0.85
2246,2019_20,Roberts Wesleyan College,Rochester,NY,Bachelor's,NO,66.58,1143.0,570.0,575.0,23.0,1255.0,72.91,8.92,6.61,1.99,44599.0,32494.0,32494.0,0.62
2247,2019_20,Rochester Institute of Technology,Rochester,NY,Bachelor's,NO,70.73,1328.0,645.0,670.0,30.0,12623.0,65.29,4.35,8.06,10.23,56977.0,45890.0,45890.0,0.67
2248,2019_20,University of Rochester,Rochester,NY,Bachelor's,NO,29.71,1418.0,680.0,725.0,32.0,6521.0,42.42,5.03,7.19,10.84,72721.0,56030.0,56030.0,0.87
2252,2019_20,Russell Sage College,Troy,NY,Bachelor's,NO,85.01,,,,,1311.0,60.11,11.14,9.61,4.81,45078.0,31883.0,31883.0,0.71
2254,2019_20,St Bonaventure University,Saint Bonaventure,NY,Bachelor's,NO,75.02,1135.0,565.0,570.0,23.0,1787.0,74.03,5.82,6.83,3.58,48956.0,35431.0,35431.0,0.74
2255,2019_20,St Francis College,Brooklyn Heights,NY,Bachelor's,NO,78.12,1027.0,510.0,515.0,21.0,2495.0,29.94,21.48,26.69,4.81,31266.0,26298.0,26298.0,0.58
2257,2019_20,St Lawrence University,Canton,NY,Bachelor's,NO,42.41,1281.0,630.0,635.0,29.0,2360.0,77.03,3.9,5.25,1.65,70630.0,56765.0,56765.0,0.84
2258,2019_20,The College of Saint Rose,Albany,NY,Bachelor's,NO,87.47,,,,,2409.0,54.13,18.14,5.85,2.82,48093.0,33386.0,33386.0,0.61
2259,2019_20,St. Thomas Aquinas College,Sparkill,NY,Bachelor's,NO,80.58,1028.0,515.0,510.0,20.0,1148.0,49.83,11.15,23.52,2.53,45850.0,33050.0,33050.0,0.58
2261,2019_20,Sarah Lawrence College,Bronxville,NY,Bachelor's,NO,53.1,1344.0,680.0,651.0,30.0,1364.0,61.0,4.18,9.09,4.62,72469.0,57520.0,57520.0,0.78
2263,2019_20,Sh'or Yoshuv Rabbinical College,Lawrence,NY,Bachelor's,NO,66.67,,,,,162.0,95.68,0.0,0.0,0.0,,10560.0,10560.0,0.08
2264,2019_20,Siena College,Loudonville,NY,Bachelor's,NO,81.12,,,,,3146.0,77.5,3.34,8.49,4.51,55706.0,39030.0,39030.0,0.8
2265,2019_20,Skidmore College,Saratoga Springs,NY,Bachelor's,NO,30.05,1330.0,655.0,655.0,30.0,2649.0,61.8,5.1,9.44,5.66,71730.0,56322.0,56322.0,0.88
2266,2019_20,St. Joseph's College-New York,Brooklyn,NY,Bachelor's,NO,71.24,1095.0,550.0,540.0,23.0,953.0,35.57,17.52,26.13,5.46,34303.0,29190.0,29190.0,0.62
2267,2019_20,St. Joseph's College-Long Island,Patchogue,NY,Bachelor's,NO,72.99,1127.0,555.0,564.0,23.0,2996.0,63.42,4.51,16.59,2.24,33716.0,29200.0,29200.0,0.72
2270,2019_20,Saint John Fisher College,Rochester,NY,Bachelor's,NO,64.49,1166.0,575.0,590.0,24.0,2639.0,84.12,4.05,5.31,3.11,48077.0,35150.0,35150.0,0.75
2272,2019_20,St. John's University-New York,Queens,NY,Bachelor's,NO,72.34,1202.0,595.0,600.0,26.0,11689.0,41.74,14.28,14.58,15.92,54012.0,43000.0,43000.0,0.63
2275,2019_20,SUNY College of Technology at Canton,Canton,NY,Bachelor's,NO,84.62,1022.0,505.0,510.0,21.0,3141.0,65.78,13.31,11.3,1.31,22610.0,8650.0,12580.0,0.47
2277,2019_20,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NY,Bachelor's,NO,53.72,1007.0,500.0,495.0,21.0,2198.0,69.56,11.42,11.56,1.59,24891.0,8884.0,18794.0,0.44
2278,2019_20,Farmingdale State College,Farmingdale,NY,Bachelor's,NO,54.89,1076.0,530.0,540.0,22.0,9400.0,52.63,9.48,23.32,9.43,16113.0,8538.0,18448.0,0.52
2280,2019_20,SUNY at Albany,Albany,NY,Bachelor's,NO,54.25,1177.0,585.0,585.0,25.0,13153.0,43.56,19.21,17.65,8.54,26090.0,10176.0,27766.0,0.63
2281,2019_20,Binghamton University,Vestal,NY,Bachelor's,NO,40.53,1370.0,665.0,695.0,31.0,14156.0,57.95,4.68,11.94,14.68,26712.0,10201.0,27791.0,0.82
2282,2019_20,University at Buffalo,Buffalo,NY,Bachelor's,NO,61.08,1254.0,610.0,640.0,27.0,21760.0,47.54,8.4,7.31,15.47,26035.0,10524.0,28194.0,0.75
2283,2019_20,Stony Brook University,Stony Brook,NY,Bachelor's,NO,44.15,1337.0,640.0,695.0,29.0,17767.0,30.29,6.83,12.7,27.16,25177.0,10175.0,27845.0,0.76
2284,2019_20,SUNY College of Environmental Science and Forestry,Syracuse,NY,Bachelor's,NO,69.54,1217.0,605.0,605.0,26.0,1810.0,77.85,1.93,6.13,3.7,27820.0,9130.0,19040.0,0.76
2285,2019_20,SUNY Polytechnic Institute,Utica,NY,Bachelor's,NO,69.02,1182.0,575.0,605.0,25.0,2077.0,71.06,7.17,8.47,8.23,22001.0,8503.0,18413.0,0.57
2286,2019_20,SUNY Brockport,Brockport,NY,Bachelor's,NO,54.74,1101.0,545.0,555.0,22.0,6624.0,69.58,11.55,7.96,2.2,23256.0,8680.0,18590.0,0.64
2287,2019_20,SUNY Buffalo State,Buffalo,NY,Bachelor's,NO,67.01,989.0,495.0,485.0,21.0,7501.0,44.82,31.7,13.53,4.47,21764.0,8472.0,18182.0,0.46
2288,2019_20,SUNY Cortland,Cortland,NY,Bachelor's,NO,46.04,1162.0,575.0,585.0,24.0,6281.0,72.14,6.32,13.37,1.24,25026.0,8806.0,18716.0,0.71
2289,2019_20,SUNY at Fredonia,Fredonia,NY,Bachelor's,NO,71.12,1099.0,555.0,540.0,22.0,4194.0,71.53,9.06,10.23,1.76,23420.0,8717.0,18627.0,0.64
2290,2019_20,SUNY College at Geneseo,Geneseo,NY,Bachelor's,NO,65.47,1217.0,605.0,610.0,26.0,5269.0,77.38,3.0,8.43,4.88,25612.0,8927.0,18837.0,0.8
2291,2019_20,State University of New York at New Paltz,New Paltz,NY,Bachelor's,NO,45.18,1192.0,595.0,590.0,26.0,6672.0,59.26,6.29,21.36,5.26,25247.0,8502.0,18412.0,0.77
2292,2019_20,SUNY Oneonta,Oneonta,NY,Bachelor's,NO,56.04,1094.0,540.0,540.0,24.0,6046.0,70.29,4.95,15.58,2.02,24862.0,8740.0,18650.0,0.76
2293,2019_20,SUNY College at Oswego,Oswego,NY,Bachelor's,NO,54.05,1158.0,580.0,575.0,24.0,6881.0,68.14,10.38,12.76,2.44,24393.0,8717.0,18627.0,0.67
2294,2019_20,SUNY College at Potsdam,Potsdam,NY,Bachelor's,NO,67.97,,,,,3055.0,63.63,12.27,14.44,1.96,23520.0,8711.0,18621.0,0.61
2295,2019_20,SUNY at Purchase College,Purchase,NY,Bachelor's,NO,51.51,1180.0,590.0,570.0,27.0,3967.0,50.97,12.28,25.01,4.39,26982.0,8923.0,18833.0,0.61
2297,2019_20,SUNY College at Old Westbury,Old Westbury,NY,Bachelor's,NO,77.76,1035.0,515.0,520.0,,4679.0,26.84,29.15,27.04,10.79,20035.0,8368.0,18278.0,0.48
2298,2019_20,SUNY College at Plattsburgh,Plattsburgh,NY,Bachelor's,NO,58.48,1086.0,540.0,540.0,22.0,4794.0,62.85,10.14,12.45,2.61,24430.0,8872.0,18782.0,0.68
2299,2019_20,SUNY Downstate Health Sciences University,Brooklyn,NY,Bachelor's,NO,,,,,,182.0,39.56,19.23,14.84,19.23,,,,
2300,2019_20,SUNY Empire State College,Saratoga Springs,NY,Bachelor's,NO,,,,,,8098.0,56.03,15.95,14.16,2.53,20017.0,7605.0,17515.0,0.25
2301,2019_20,SUNY Maritime College,Throggs Neck,NY,Bachelor's,NO,73.62,1184.0,580.0,595.0,25.0,1510.0,67.22,5.03,16.75,4.37,25905.0,8508.0,18418.0,0.75
2302,2019_20,Upstate Medical University,Syracuse,NY,Bachelor's,NO,,,,,,235.0,74.47,3.4,5.53,5.11,,,,
2304,2019_20,Syracuse University,Syracuse,NY,Bachelor's,NO,44.38,1291.0,625.0,655.0,28.0,14854.0,56.04,6.5,9.54,6.46,70390.0,53849.0,53849.0,0.83
2305,2019_20,Talmudical Seminary Oholei Torah,Brooklyn,NY,Bachelor's,NO,98.28,,,,,359.0,88.3,0.0,0.0,0.0,26054.0,9800.0,9800.0,0.15
2306,2019_20,Talmudical Institute of Upstate New York,Rochester,NY,Bachelor's,NO,83.33,,,,,8.0,100.0,0.0,0.0,0.0,,6150.0,6150.0,0.14
2309,2019_20,Torah Temimah Talmudical Seminary,Staten Island,NY,Bachelor's,NO,83.33,,,,,25.0,100.0,0.0,0.0,0.0,18550.0,11050.0,11050.0,0.15
2310,2019_20,Touro College,New York,NY,Bachelor's,NO,69.42,,,,,4967.0,59.41,13.01,9.38,2.8,31230.0,20550.0,20550.0,0.61
2312,2019_20,Excelsior College,Albany,NY,Bachelor's,NO,,,,,,22674.0,61.62,17.35,11.42,2.78,,,,
2314,2019_20,Union College,Schenectady,NY,Bachelor's,NO,42.92,1333.0,640.0,680.0,30.0,2161.0,68.39,3.75,8.93,5.6,70799.0,57324.0,57324.0,0.82
2316,2019_20,United Talmudical Seminary,Brooklyn,NY,Bachelor's,NO,,,,,,2020.0,98.22,0.0,0.0,0.0,23882.0,14000.0,14000.0,0.48
2317,2019_20,United States Merchant Marine Academy,Kings Point,NY,Bachelor's,NO,24.87,1289.0,610.0,650.0,29.0,1007.0,78.85,1.49,5.66,6.55,9075.0,1050.0,1050.0,0.8
2318,2019_20,United States Military Academy,West  Point,NY,Bachelor's,NO,12.03,1284.0,625.0,645.0,28.0,4457.0,63.56,12.23,10.03,8.01,,,,0.85
2319,2019_20,Utica College,Utica,NY,Bachelor's,NO,86.84,,,,,3374.0,67.78,9.6,9.34,4.09,33223.0,22110.0,22110.0,0.54
