,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
4018,2016_17,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,Bachelor's,NO,46.64,,,,,3912.0,0.13,0.05,99.69,0.05,11158.0,5654.0,5654.0,0.33
4019,2016_17,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,46.47,,,,,3841.0,0.44,0.05,99.45,0.03,12672.0,5082.0,5082.0,0.32
4020,2016_17,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,Bachelor's,NO,41.62,,,,,1892.0,0.0,0.0,99.95,0.0,10644.0,5764.0,5764.0,0.41
4021,2016_17,Inter American University of Puerto Rico-Metro,San Juan,PR,Bachelor's,NO,16.5,,,,,6119.0,0.96,0.83,97.79,0.25,15627.0,7302.0,7302.0,0.36
4022,2016_17,Inter American University of Puerto Rico-Ponce,Mercedita,PR,Bachelor's,NO,58.34,,,,,4751.0,0.21,0.02,99.64,0.04,11748.0,5084.0,5084.0,0.3
4023,2016_17,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,Bachelor's,NO,72.3,,,,,1964.0,0.15,0.05,99.8,0.0,11098.0,5102.0,5102.0,0.24
4024,2016_17,Inter American University of Puerto Rico-Guayama,Guayama,PR,Bachelor's,NO,49.02,,,,,1709.0,0.12,0.12,99.71,0.0,12998.0,5764.0,5764.0,0.33
4025,2016_17,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,Bachelor's,NO,42.66,,,,,4313.0,0.88,0.42,98.56,0.07,10460.0,5082.0,5082.0,0.3
4035,2016_17,University of Puerto Rico-Aguadilla,Aguadilla,PR,Bachelor's,NO,84.41,1042.0,518.0,524.0,,3333.0,3.87,0.3,93.82,0.03,7411.0,2022.0,4070.0,0.43
4036,2016_17,University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,51.06,,,,,4062.0,0.0,0.0,100.0,0.0,10995.0,2083.0,4105.0,0.48
4037,2016_17,University of Puerto Rico-Bayamon,Bayamon,PR,Bachelor's,NO,22.74,,,,,4832.0,0.0,0.0,100.0,0.0,9253.0,2083.0,4105.0,0.38
4038,2016_17,University of Puerto Rico-Carolina,Carolina,PR,Bachelor's,NO,26.5,1028.0,526.0,503.0,,3819.0,1.02,0.21,97.7,0.0,12190.0,3107.0,6139.0,0.4
4039,2016_17,University of Puerto Rico-Cayey,Cayey,PR,Bachelor's,NO,96.37,1097.0,552.0,545.0,,3749.0,0.0,0.0,100.0,0.0,10740.0,2083.0,4104.0,0.49
4040,2016_17,University of Puerto Rico-Humacao,Humacao,PR,Bachelor's,NO,42.82,,,,,3931.0,0.94,0.46,92.44,0.03,10904.0,2083.0,4104.0,0.48
4042,2016_17,University of Puerto Rico-Mayaguez,Mayaguez,PR,Bachelor's,NO,73.77,,,,,11987.0,0.0,0.0,94.43,0.0,12638.0,2083.0,4105.0,0.45
4043,2016_17,University of Puerto Rico-Medical Sciences,San Juan,PR,Bachelor's,NO,,,,,,388.0,0.26,0.0,99.74,0.0,,,,
4044,2016_17,University of Puerto Rico-Ponce,Ponce,PR,Bachelor's,NO,44.81,,,,,3630.0,0.0,0.0,100.0,0.0,12252.0,2083.0,4105.0,0.44
4045,2016_17,University of Puerto Rico-Rio Piedras,San Juan,PR,Bachelor's,NO,51.25,,,,,13263.0,1.03,0.09,89.17,0.08,7243.0,2078.0,4630.0,0.53
4046,2016_17,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,Bachelor's,NO,,,,,,11000.0,0.0,0.0,100.0,0.0,13557.0,5820.0,5820.0,0.26
4047,2016_17,Universidad del Sagrado Corazon,Santurce,PR,Bachelor's,NO,52.69,,,,,4185.0,0.0,0.0,100.0,0.0,12593.0,6000.0,6000.0,0.35
4049,2016_17,Universidad Central Del Caribe,Bayamon,PR,Bachelor's,NO,76.0,,,,,131.0,0.0,0.0,74.81,0.0,23533.0,10470.0,10470.0,0.55
4050,2016_17,Universidad Politecnica de Puerto Rico,Hato Rey,PR,Bachelor's,NO,,,,,,3334.0,0.24,0.06,99.58,0.03,19909.0,8328.0,8328.0,0.25
4051,2016_17,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,Bachelor's,NO,99.61,,,,,1444.0,0.0,0.0,99.17,0.0,11383.0,5148.0,5148.0,0.26
4052,2016_17,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,Bachelor's,NO,,,,,,14170.0,0.0,0.0,100.0,0.0,13334.0,5820.0,5820.0,0.26
4055,2016_17,University of the Virgin Islands,Charlotte Amalie,VI,Bachelor's,NO,91.95,807.0,420.0,382.0,18.0,1984.0,5.34,71.77,9.27,0.45,17288.0,5235.0,14496.0,0.22
4056,2016_17,Stanford University,Stanford,CA,Bachelor's,NO,4.81,1476.0,730.0,750.0,33.0,7032.0,36.19,6.39,15.88,20.68,64477.0,47940.0,47940.0,0.94
4057,2016_17,Purdue University-Main Campus,West Lafayette,IN,Bachelor's,NO,55.97,1228.0,575.0,620.0,28.0,30849.0,63.78,2.94,4.57,6.88,22698.0,10002.0,28804.0,0.76
4059,2016_17,Parker University,Dallas,TX,Bachelor's,NO,,,,,,261.0,41.0,29.5,19.92,6.9,33292.0,15276.0,15276.0,
4075,2016_17,St. John's College,Santa Fe,NM,Bachelor's,NO,62.75,,,,,326.0,57.36,0.92,8.59,3.07,62184.0,50878.0,50878.0,0.49
4076,2016_17,Yeshiva and Kollel Harbotzas Torah,Brooklyn,NY,Bachelor's,NO,,,,,,13.0,100.0,0.0,0.0,0.0,,,,
4077,2016_17,Bais Medrash Elyon,Monsey,NY,Bachelor's,NO,,,,,,57.0,100.0,0.0,0.0,0.0,,8600.0,8600.0,0.0
4078,2016_17,Antioch University-Los Angeles,Culver City,CA,Bachelor's,NO,,,,,,197.0,42.13,13.2,22.84,3.55,,,,
4079,2016_17,Antioch University-Santa Barbara,Santa Barbara,CA,Bachelor's,NO,,,,,,127.0,36.22,3.15,27.56,1.57,,,,
4081,2016_17,Antioch University-Seattle,Seattle,WA,Bachelor's,NO,,,,,,95.0,57.89,5.26,9.47,4.21,,,,0.0
4082,2016_17,Antioch University-Midwest,Yellow Springs,OH,Bachelor's,NO,,,,,,37.0,75.68,13.51,8.11,0.0,,,,
4083,2016_17,Mid-America Christian University,Oklahoma City,OK,Bachelor's,NO,,,,,,1851.0,53.81,25.23,7.24,0.43,29275.0,17132.0,17132.0,0.33
4110,2016_17,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,Bachelor's,NO,89.47,,,,,61.0,100.0,0.0,0.0,0.0,12900.0,6800.0,6800.0,0.14
4111,2016_17,Austin Graduate School of Theology,Austin,TX,Bachelor's,NO,,,,,,20.0,35.0,60.0,5.0,0.0,,,,
4123,2016_17,National American University-Albuquerque,Albuquerque,NM,Bachelor's,NO,,,,,,229.0,34.06,7.86,40.61,1.31,19226.0,13755.0,13755.0,0.0
4139,2016_17,South University-Columbia,Columbia,SC,Bachelor's,NO,,,,,,885.0,24.86,65.2,3.95,1.24,25405.0,17306.0,17306.0,0.1
4148,2016_17,Platt College-Aurora,Aurora,CO,Bachelor's,NO,0.0,,,,,221.0,74.21,4.07,8.14,3.62,,19286.0,19286.0,
4149,2016_17,Purdue University Global-Davenport,Davenport,IA,Bachelor's,NO,,,,,,28793.0,48.18,30.15,11.2,1.47,23947.0,14325.0,14325.0,0.35
4152,2016_17,Christian Life College,Mount Prospect,IL,Bachelor's,NO,,,,,,52.0,53.85,26.92,5.77,5.77,21909.0,11000.0,11000.0,0.33
4163,2016_17,Brandman University,Irvine,CA,Bachelor's,NO,81.13,,,,,3411.0,48.31,9.79,25.07,3.64,28456.0,12300.0,12300.0,
4164,2016_17,New College of Florida,Sarasota,FL,Bachelor's,NO,71.28,1263.0,650.0,595.0,29.0,861.0,68.87,2.79,17.89,3.14,20143.0,6916.0,29944.0,0.63
4165,2016_17,Montana Bible College,Bozeman,MT,Bachelor's,NO,,,,,,0.0,0.0,0.0,0.0,0.0,,7540.0,7540.0,
4181,2016_17,Yeshivah Gedolah Rabbinical College,Miami Beach,FL,Bachelor's,NO,,,,,,28.0,85.71,0.0,0.0,0.0,17300.0,8400.0,8400.0,0.09
4184,2016_17,Caribbean University-Ponce,Ponce,PR,Bachelor's,NO,,,,,,792.0,0.0,0.0,100.0,0.0,9235.0,5182.0,5182.0,0.27
4185,2016_17,Caribbean University-Vega Baja,Vega Baja,PR,Bachelor's,NO,,,,,,344.0,0.0,0.0,100.0,0.0,8978.0,5182.0,5182.0,0.14
4186,2016_17,University of Advancing Technology,Tempe,AZ,Bachelor's,NO,85.1,,,,,672.0,53.42,8.04,12.05,1.93,36028.0,21064.0,21064.0,0.21
4236,2016_17,California State University-San Marcos,San Marcos,CA,Bachelor's,NO,51.84,963.0,475.0,485.0,21.0,12475.0,28.66,3.31,42.12,10.11,18070.0,7383.0,18543.0,0.52
4237,2016_17,Argosy University-Hawaii,Honolulu,HI,Bachelor's,NO,,,,,,457.0,9.63,7.0,6.13,9.41,25336.0,13152.0,13152.0,0.0
4247,2016_17,McNally Smith College of Music,Saint Paul,MN,Bachelor's,NO,65.44,,,,,371.0,66.85,11.05,1.89,2.7,39149.0,27940.0,27940.0,0.41
4252,2016_17,Colorado Heights University,Denver,CO,Bachelor's,NO,,,,,,78.0,2.56,1.28,20.51,2.56,,8706.0,8706.0,0.15
4254,2016_17,Hodges University,Fort Myers,FL,Bachelor's,NO,60.15,,,,,1414.0,44.34,12.66,36.92,1.91,25741.0,13700.0,13700.0,0.25
4255,2016_17,Argosy University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,457.0,12.69,79.43,5.03,0.22,23170.0,13144.0,13144.0,0.0
4264,2016_17,Nossi College of Art,Nashville,TN,Bachelor's,NO,50.62,,,,,263.0,78.71,13.69,3.8,1.52,25080.0,17800.0,17800.0,0.56
4323,2016_17,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,NY,Bachelor's,NO,,,,,,121.0,100.0,0.0,0.0,0.0,16700.0,8000.0,8000.0,0.6
4366,2016_17,Northwest College of Art & Design,Tacoma,WA,Bachelor's,NO,,,,,,98.0,73.47,3.06,5.1,5.1,29789.0,19075.0,19075.0,0.63
4367,2016_17,University of Washington-Bothell Campus,Bothell,WA,Bachelor's,NO,80.3,1043.0,505.0,535.0,23.0,5078.0,38.93,6.38,9.33,27.25,22515.0,10690.0,34728.0,0.67
4368,2016_17,University of Washington-Tacoma Campus,Tacoma,WA,Bachelor's,NO,83.81,975.0,490.0,490.0,20.0,4252.0,41.93,7.24,13.64,19.45,22047.0,10831.0,34869.0,0.6
4387,2016_17,University of Phoenix-Utah,Salt Lake City,UT,Bachelor's,NO,,,,,,243.0,27.57,1.23,9.47,1.23,23962.0,9840.0,9840.0,0.28
4403,2016_17,University of Phoenix-Puerto Rico,Guaynabo,PR,Bachelor's,NO,,,,,,108.0,0.0,0.0,60.19,0.0,,,,0.31
4433,2016_17,Beacon College,Leesburg,FL,Bachelor's,NO,48.31,,,,,314.0,67.2,15.61,5.41,3.18,51191.0,36172.0,36172.0,0.54
4437,2016_17,University of the Potomac-Washington DC Campus,Washington,DC,Bachelor's,NO,,,,,,114.0,15.79,57.02,1.75,2.63,23817.0,13884.0,13884.0,0.26
4438,2016_17,Rabbi Jacob Joseph School,Edison,NJ,Bachelor's,NO,77.78,,,,,94.0,97.87,0.0,0.0,0.0,18700.0,11900.0,11900.0,0.12
4442,2016_17,Everglades University,Boca Raton,FL,Bachelor's,NO,74.36,,,,,2089.0,55.1,17.14,15.84,1.44,30409.0,16400.0,16400.0,0.52
4448,2016_17,College of Biblical Studies-Houston,Houston,TX,Bachelor's,NO,,,,,,427.0,13.35,50.12,30.21,1.64,11296.0,6946.0,6946.0,0.33
4461,2016_17,Watkins College of Art Design & Film,Nashville,TN,Bachelor's,NO,97.0,999.0,553.0,475.0,21.0,243.0,70.78,13.58,6.58,1.65,35518.0,23700.0,23700.0,0.31
4471,2016_17,Mt Sierra College,Monrovia,CA,Bachelor's,NO,44.0,,,,,284.0,14.44,4.93,41.2,10.21,27923.0,15688.0,15688.0,0.48
4474,2016_17,Soka University of America,Aliso Viejo,CA,Bachelor's,NO,38.4,1233.0,560.0,660.0,28.0,417.0,19.66,3.6,9.59,14.63,44800.0,31042.0,31042.0,0.9
4477,2016_17,World Mission University,Los Angeles,CA,Bachelor's,NO,,,,,,124.0,0.0,0.0,0.0,45.16,20965.0,5620.0,5620.0,0.0
4482,2016_17,Southwest University of Visual Arts-Albuquerque,Albuquerque,NM,Bachelor's,NO,,,,,,83.0,43.37,3.61,42.17,0.0,30333.0,22613.0,22613.0,0.94
4503,2016_17,Yeshivas Novominsk,Brooklyn,NY,Bachelor's,NO,85.45,,,,,140.0,99.29,0.0,0.0,0.0,17011.0,9700.0,9700.0,0.02
4506,2016_17,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,Bachelor's,NO,,,,,,194.0,100.0,0.0,0.0,0.0,26050.0,12100.0,12100.0,0.4
4508,2016_17,University of Phoenix-New Mexico,Albuquerque,NM,Bachelor's,NO,,,,,,436.0,3.21,2.98,41.06,0.23,23923.0,9840.0,9840.0,0.19
4518,2016_17,Arizona State University-West,Glendale,AZ,Bachelor's,NO,77.86,1078.0,534.0,530.0,24.0,3201.0,47.36,5.78,31.12,5.31,20052.0,9886.0,25181.0,0.65
4560,2016_17,California State University-Monterey Bay,Seaside,CA,Bachelor's,NO,35.24,,,,,6541.0,27.69,5.27,46.29,5.4,19754.0,6379.0,17539.0,0.55
4563,2016_17,Argosy University-The Art Institute of California-Hollywood,North Hollywood,CA,Bachelor's,NO,,,,,,1031.0,21.14,17.46,38.6,5.33,34598.0,18744.0,18744.0,0.3
4575,2016_17,Capella University,Minneapolis,MN,Bachelor's,NO,,,,,,9385.0,45.54,20.72,7.8,1.61,19062.0,13998.0,13998.0,0.0
4593,2016_17,Johnson & Wales University-North Miami,North Miami,FL,Bachelor's,NO,81.47,,,,,1553.0,21.89,33.93,22.99,0.71,41119.0,30746.0,30746.0,0.42
4595,2016_17,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,IN,Bachelor's,NO,,,,,,375.0,84.0,6.4,3.73,0.27,26420.0,10592.0,10592.0,0.0
4605,2016_17,The University of Texas MD Anderson Cancer Center,Houston,TX,Bachelor's,NO,,,,,,339.0,25.07,11.21,28.32,22.71,,,,
4703,2016_17,Argosy University-Northern Virginia,Arlington,VA,Bachelor's,NO,,,,,,82.0,7.32,65.85,15.85,6.1,,13152.0,13152.0,0.0
4712,2016_17,University of Phoenix-Hawaii,Kapolei,HI,Bachelor's,NO,,,,,,959.0,6.47,4.8,6.36,6.15,23805.0,9840.0,9840.0,0.25
4719,2016_17,Yeshiva D'monsey Rabbinical College,Monsey,NY,Bachelor's,NO,21.67,,,,,55.0,100.0,0.0,0.0,0.0,16601.0,6500.0,6500.0,0.43
4730,2016_17,Arizona State University-Polytechnic,Mesa,AZ,Bachelor's,NO,76.09,1139.0,550.0,582.0,25.0,3861.0,54.52,4.4,20.46,5.7,22947.0,9886.0,25181.0,0.61
4734,2016_17,Argosy University-Schaumburg,Schaumburg,IL,Bachelor's,NO,,,,,,48.0,31.25,33.33,14.58,8.33,,13152.0,13152.0,0.17
4759,2016_17,Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,FL,Bachelor's,NO,62.75,,,,,9877.0,57.26,8.62,6.47,3.16,22416.0,8760.0,8760.0,0.25
4774,2016_17,Ottawa University-Milwaukee,Brookfield,WI,Bachelor's,NO,,,,,,160.0,69.38,11.88,0.0,0.63,,,,
4775,2016_17,Argosy University-Tampa,Tampa,FL,Bachelor's,NO,,,,,,122.0,24.59,54.1,18.03,0.82,,13152.0,13152.0,0.0
4776,2016_17,The Illinois Institute of Art-Schaumburg,Schaumburg,IL,Bachelor's,NO,,,,,,511.0,47.16,11.94,26.42,3.91,27753.0,17485.0,17485.0,0.41
4778,2016_17,The Art Institute of Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,899.0,27.7,7.68,31.92,1.78,28162.0,17412.0,17412.0,0.38
4786,2016_17,Strayer University-Maryland,Suitland,MD,Bachelor's,NO,,,,,,2482.0,11.64,73.85,5.84,0.89,29544.0,12975.0,12975.0,0.0
4798,2016_17,San Juan Bautista School of Medicine,Caguas,PR,Bachelor's,NO,30.0,,,,,37.0,0.0,0.0,100.0,0.0,15228.0,9166.0,15016.0,
4799,2016_17,Texas Health and Science University,Austin,TX,Bachelor's,NO,,,,,,14.0,0.0,14.29,0.0,35.71,,,,
4801,2016_17,New Hampshire Institute of Art,Manchester,NH,Bachelor's,NO,44.56,,,,,339.0,58.41,1.18,9.14,1.18,39880.0,25780.0,25780.0,0.48
4831,2016_17,Yeshiva of the Telshe Alumni,Riverdale,NY,Bachelor's,NO,82.05,,,,,116.0,100.0,0.0,0.0,0.0,18500.0,9500.0,9500.0,0.07
4834,2016_17,University of Phoenix-Washington,Tukwila,WA,Bachelor's,NO,,,,,,208.0,12.02,9.62,5.77,0.96,,9840.0,9840.0,0.14
4835,2016_17,University of Phoenix-Oregon,Tigard,OR,Bachelor's,NO,,,,,,103.0,22.33,0.97,12.62,0.97,,,,0.17
4842,2016_17,Argosy University-The Art Institute of California-Los Angeles,Santa Monica,CA,Bachelor's,NO,,,,,,393.0,15.78,9.16,42.49,3.31,,,,0.39
4843,2016_17,American University of Health Sciences,Signal Hill,CA,Bachelor's,NO,100.0,,,,,261.0,6.9,12.26,16.09,59.0,28531.0,21058.0,21058.0,1.0
4852,2016_17,Western Governors University,Salt Lake City,UT,Bachelor's,NO,,,,,,63961.0,71.91,8.86,8.83,3.53,13270.0,6070.0,6070.0,0.26
4857,2016_17,Florida Gulf Coast University,Fort Myers,FL,Bachelor's,NO,56.15,1090.0,540.0,530.0,24.0,13658.0,65.33,7.09,19.61,1.59,18841.0,6118.0,25162.0,0.46
4885,2016_17,Yeshiva College of the Nations Capital,Silver  Spring,MD,Bachelor's,NO,,,,,,28.0,100.0,0.0,0.0,0.0,19500.0,9700.0,9700.0,0.0
4886,2016_17,University of Phoenix-Maryland,Columbia,MD,Bachelor's,NO,,,,,,106.0,9.43,20.75,0.94,0.94,,,,0.18
4887,2016_17,Louisiana State University Health Sciences Center-Shreveport,Shreveport,LA,Bachelor's,NO,,,,,,28.0,67.86,25.0,3.57,3.57,,,,
4893,2016_17,Argosy University-Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,156.0,42.95,24.36,25.0,1.92,24147.0,13152.0,13152.0,0.0
4901,2016_17,Argosy University-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,139.0,21.58,12.95,53.96,2.88,26160.0,13152.0,13152.0,0.33
4903,2016_17,National American University-Bloomington,Bloomington,MN,Bachelor's,NO,,,,,,228.0,40.35,38.6,4.82,6.14,,14223.0,14223.0,0.33
4906,2016_17,International Baptist College and Seminary,Chandler,AZ,Bachelor's,NO,,,,,,63.0,74.6,1.59,12.7,1.59,24445.0,10500.0,10500.0,0.43
4911,2016_17,University of Connecticut-Waterbury Campus,Waterbury,CT,Bachelor's,NO,58.21,994.0,490.0,495.0,23.0,2010.0,50.5,12.14,15.52,13.93,15310.0,12024.0,33816.0,0.58
4912,2016_17,University of Connecticut-Avery Point,Groton,CT,Bachelor's,NO,62.4,1014.0,500.0,515.0,22.0,669.0,70.1,4.63,9.42,7.03,15225.0,12024.0,33816.0,0.57
4913,2016_17,University of Connecticut-Stamford,Stamford,CT,Bachelor's,NO,57.38,1013.0,495.0,490.0,26.0,1382.0,40.38,9.99,25.83,10.27,15086.0,12034.0,33826.0,0.58
4915,2016_17,University of Management and Technology,Arlington,VA,Bachelor's,NO,,,,,,950.0,22.42,16.0,6.84,18.84,,9450.0,9450.0,0.67
4918,2016_17,Linfield University-School of Nursing,Portland,OR,Bachelor's,NO,,,,,,343.0,57.43,1.46,14.58,9.62,,,,
4919,2016_17,Linfield University-Online and Continuing Education,McMinnville,OR,Bachelor's,NO,,,,,,275.0,51.64,0.36,5.82,2.55,,,,
4930,2016_17,Stevens-Henager College,Murray,UT,Bachelor's,NO,,,,,,782.0,48.34,10.23,11.76,0.9,31295.0,16968.0,16968.0,0.18
4940,2016_17,American InterContinental University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,1993.0,13.0,64.38,1.76,0.7,24017.0,15590.0,15590.0,0.21
4951,2016_17,Argosy University-Seattle,Seattle,WA,Bachelor's,NO,,,,,,30.0,56.67,23.33,13.33,6.67,,,,1.0
4956,2016_17,Johnson & Wales University-Denver,Denver,CO,Bachelor's,NO,85.21,,,,,1227.0,54.03,9.05,20.78,2.12,43277.0,30746.0,30746.0,0.64
4957,2016_17,University of Phoenix-Ohio,Beachwood,OH,Bachelor's,NO,,,,,,100.0,13.0,33.0,1.0,0.0,,,,0.15
4960,2016_17,Atlantic Institute of Oriental Medicine,Fort Lauderdale,FL,Bachelor's,NO,,,,,,39.0,43.59,2.56,41.03,12.82,,,,
4967,2016_17,College of Biblical Studies,Houston,TX,Bachelor's,NO,,,,,,258.0,25.19,55.43,2.33,12.4,19100.0,12400.0,12400.0,0.14
4972,2016_17,The King's University,Southlake,TX,Bachelor's,NO,48.31,1073.0,510.0,508.0,25.0,447.0,66.44,10.29,12.53,4.03,23738.0,13650.0,13650.0,0.11
5001,2016_17,The Art Institute of Washington,Arlington,VA,Bachelor's,NO,,,,,,666.0,17.87,51.35,16.37,3.3,27574.0,17592.0,17592.0,0.2
5002,2016_17,New Saint Andrews College,Moscow,ID,Bachelor's,NO,98.36,1206.0,650.0,580.0,26.0,138.0,42.03,0.0,2.9,0.72,,12100.0,12100.0,0.63
5004,2016_17,Marlboro College Graduate & Professional Studies,Marlboro,VT,Bachelor's,NO,,,,,,0.0,0.0,0.0,0.0,0.0,,,,
5005,2016_17,University of Phoenix-Massachusetts,Braintree,MA,Bachelor's,NO,,,,,,55.0,27.27,12.73,3.64,0.0,,,,0.06
5006,2016_17,University of Phoenix-Wisconsin,Milwaukee,WI,Bachelor's,NO,,,,,,58.0,22.41,10.34,0.0,1.72,,,,0.05
5007,2016_17,University of Phoenix-Idaho,Boise,ID,Bachelor's,NO,,,,,,39.0,30.77,0.0,7.69,0.0,,,,0.06
5011,2016_17,National American University-Ellsworth AFB Extension,Ellsworth Air Force Base,SD,Bachelor's,NO,,,,,,129.0,68.22,11.63,7.75,2.33,,6075.0,6075.0,1.0
5012,2016_17,National American University-Albuquerque West,Albuquerque,NM,Bachelor's,NO,,,,,,162.0,37.04,6.79,34.57,0.62,,13755.0,13755.0,0.0
5015,2016_17,Pillar College,Newark,NJ,Bachelor's,NO,,,,,,446.0,6.28,41.93,42.83,1.12,33026.0,20400.0,20400.0,0.22
5017,2016_17,Oregon State University-Cascades Campus,Bend,OR,Bachelor's,NO,65.84,1093.0,535.0,510.0,25.0,904.0,74.78,0.55,9.18,2.32,19161.0,9123.0,27918.0,
5023,2016_17,Sanford-Brown College-Orlando,Orlando,FL,Bachelor's,NO,,,,,,41.0,14.63,29.27,14.63,0.0,,,,0.2
5046,2016_17,National Graduate School of Quality Management,Falmouth,MA,Bachelor's,NO,,,,,,101.0,41.58,33.66,11.88,1.98,,,,
5050,2016_17,Apex School of Theology,Durham,NC,Bachelor's,NO,,,,,,755.0,1.06,98.94,0.0,0.0,11550.0,5100.0,5100.0,0.98
5054,2016_17,Yeshiva Shaarei Torah of Rockland,Suffern,NY,Bachelor's,NO,,,,,,105.0,94.29,0.0,0.0,0.0,,11750.0,11750.0,
5060,2016_17,Universidad Pentecostal Mizpa,Rio Piedras,PR,Bachelor's,NO,,,,,,295.0,0.0,0.0,100.0,0.0,11203.0,4120.0,4120.0,0.23
5069,2016_17,Nevada State College,Henderson,NV,Bachelor's,NO,76.08,,,,,3345.0,35.67,8.73,27.74,11.69,18149.0,5001.0,16114.0,0.15
5072,2016_17,California State University-Channel Islands,Camarillo,CA,Bachelor's,NO,73.84,,,,,6338.0,29.41,2.35,48.69,5.63,23323.0,6547.0,17707.0,0.58
5073,2016_17,Argosy University-The Art Institute of California-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,771.0,19.07,2.08,36.45,5.84,29239.0,18744.0,18744.0,0.35
5074,2016_17,Franklin W Olin College of Engineering,Needham,MA,Bachelor's,NO,10.19,1490.0,735.0,755.0,34.0,331.0,54.08,0.91,5.74,14.2,65701.0,49986.0,49986.0,0.86
5080,2016_17,University of Phoenix-Illinois,Chicago,IL,Bachelor's,NO,,,,,,288.0,7.29,19.79,10.76,0.0,24010.0,9840.0,9840.0,0.08
5083,2016_17,Argosy University-Dallas,Farmers Branch,TX,Bachelor's,NO,,,,,,232.0,25.86,52.59,13.79,3.02,24928.0,13152.0,13152.0,0.0
5094,2016_17,Grantham University,Lenexa,KS,Bachelor's,NO,,,,,,8439.0,34.81,50.12,5.07,1.09,16572.0,6540.0,6540.0,0.38
5098,2016_17,University of the Potomac-VA Campus,FALLS CHURCH,VA,Bachelor's,NO,,,,,,36.0,19.44,5.56,5.56,8.33,,13884.0,13884.0,0.0
5100,2016_17,National American University-Overland Park,Overland Park,KS,Bachelor's,NO,,,,,,315.0,54.29,25.08,11.11,1.9,,13755.0,13755.0,0.17
5109,2016_17,Ottawa University-Jeffersonville,Jeffersonville,IN,Bachelor's,NO,,,,,,56.0,58.93,12.5,0.0,1.79,,,,
5111,2016_17,Birthingway College of Midwifery,Beaverton,OR,Bachelor's,NO,,,,,,61.0,81.97,1.64,3.28,0.0,,,,
5117,2016_17,Faith International University,Tacoma,WA,Bachelor's,NO,,,,,,212.0,26.42,29.25,4.25,27.36,,7840.0,7840.0,0.8
5118,2016_17,Family of Faith Christian University,Shawnee,OK,Bachelor's,NO,83.33,,,,,17.0,64.71,5.88,11.76,0.0,17478.0,6220.0,6220.0,1.0
5135,2016_17,West Coast University-Los Angeles,North Hollywood,CA,Bachelor's,NO,100.0,,,,,1556.0,31.36,2.96,22.24,33.1,44853.0,33675.0,33675.0,0.62
5136,2016_17,Williamson Christian College,Franklin,TN,Bachelor's,NO,,,,,,41.0,78.05,7.32,12.2,2.44,16735.0,12075.0,12075.0,0.4
5140,2016_17,DigiPen Institute of Technology,Redmond,WA,Bachelor's,NO,53.32,1242.0,605.0,610.0,29.0,976.0,39.04,1.13,5.43,5.33,42906.0,29000.0,29000.0,0.4
5143,2016_17,University of Phoenix-Indiana,Indianapolis,IN,Bachelor's,NO,,,,,,53.0,5.66,16.98,3.77,0.0,,,,0.05
5144,2016_17,Dewey University-Hato Rey,Hato Rey,PR,Bachelor's,NO,,,,,,706.0,0.0,0.0,100.0,0.0,10138.0,5475.0,5475.0,0.63
5156,2016_17,Strayer University-Tennessee,Memphis,TN,Bachelor's,NO,,,,,,1694.0,16.47,77.15,1.95,0.24,29544.0,12975.0,12975.0,0.0
5157,2016_17,Strayer University-Pennsylvania,Trevose,PA,Bachelor's,NO,,,,,,1753.0,30.92,49.52,11.47,1.43,29544.0,12975.0,12975.0,0.0
5168,2016_17,Northcentral University,La Jolla,CA,Bachelor's,NO,,,,,,133.0,40.6,15.79,12.03,2.26,,,,0.0
5184,2016_17,Baptist University of the Americas,San Antonio,TX,Bachelor's,NO,,,,,,231.0,5.63,1.3,66.23,1.73,14687.0,6240.0,6240.0,0.27
5186,2016_17,Beis Medrash Heichal Dovid,Far Rockaway,NY,Bachelor's,NO,86.57,,,,,108.0,98.15,0.0,0.0,0.0,17700.0,9200.0,9200.0,0.1
