,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
3610,2017_18,Goddard College,Plainfield,VT,Bachelor's,NO,100.0,,,,,177.0,54.24,2.82,3.39,2.82,26481.0,16260.0,16260.0,0.43
3611,2017_18,Green Mountain College,Poultney,VT,Bachelor's,NO,78.29,,,,,457.0,65.21,5.91,4.38,1.09,50131.0,37002.0,37002.0,0.51
3612,2017_18,Northern Vermont University,Johnson,VT,Bachelor's,NO,86.95,1022.0,505.0,480.0,23.0,1317.0,78.44,4.18,3.8,0.53,23178.0,11730.0,24690.0,0.38
3613,2017_18,Lyndon State College,Lyndonville,VT,Bachelor's,NO,97.27,1034.0,530.0,520.0,19.0,1011.0,82.99,2.87,3.86,1.19,22332.0,11730.0,23898.0,0.43
3614,2017_18,Marlboro College,Marlboro,VT,Bachelor's,NO,96.69,,,,,176.0,77.84,3.98,2.84,1.14,54102.0,40425.0,40425.0,0.52
3615,2017_18,Middlebury College,Middlebury,VT,Bachelor's,NO,17.1,1446.0,705.0,710.0,32.0,2532.0,63.63,4.15,9.64,6.4,66332.0,52496.0,52496.0,0.95
3616,2017_18,New England Culinary Institute,Montpelier,VT,Bachelor's,NO,,,,,,144.0,55.56,11.11,1.39,4.17,,,,0.42
3617,2017_18,Norwich University,Northfield,VT,Bachelor's,NO,64.53,,,,,3160.0,71.17,4.43,8.29,2.88,54394.0,38662.0,38662.0,0.61
3619,2017_18,Saint Michael's College,Colchester,VT,Bachelor's,NO,85.1,,,,,1759.0,83.29,2.1,5.29,1.42,55323.0,43640.0,43640.0,0.78
3621,2017_18,College of St Joseph,Rutland,VT,Bachelor's,NO,54.11,1003.0,508.0,498.0,19.0,220.0,52.73,27.73,13.64,1.36,36669.0,24000.0,24000.0,0.32
3622,2017_18,Southern Vermont College,Bennington,VT,Bachelor's,NO,90.68,,,,,347.0,55.62,8.93,9.51,1.44,37275.0,24775.0,24775.0,0.45
3623,2017_18,Sterling College,Craftsbury Common,VT,Bachelor's,NO,94.29,,,,,127.0,71.65,1.57,3.15,0.0,48755.0,37588.0,37588.0,0.42
3626,2017_18,University of Vermont,Burlington,VT,Bachelor's,NO,67.2,1280.0,640.0,625.0,28.0,10513.0,80.87,1.27,3.9,2.83,31606.0,17740.0,41356.0,0.75
3629,2017_18,Averett University,Danville,VA,Bachelor's,NO,61.02,959.0,472.0,460.0,20.0,908.0,56.06,29.3,4.96,0.55,42502.0,33350.0,33350.0,0.4
3631,2017_18,Bluefield College,Bluefield,VA,Bachelor's,NO,91.12,986.0,493.0,485.0,20.0,874.0,61.44,23.0,4.81,0.23,36277.0,24800.0,24800.0,0.21
3632,2017_18,Bridgewater College,Bridgewater,VA,Bachelor's,NO,51.98,1073.0,550.0,520.0,22.0,1874.0,66.38,15.69,6.51,1.12,47161.0,33820.0,33820.0,0.61
3633,2017_18,William & Mary,Williamsburg,VA,Bachelor's,NO,35.92,1406.0,700.0,690.0,31.0,6243.0,59.38,7.34,9.39,7.74,35991.0,22044.0,43670.0,0.92
3634,2017_18,Regent University,Virginia Beach,VA,Bachelor's,NO,78.3,1081.0,555.0,505.0,23.0,4087.0,54.02,28.43,8.61,1.52,27995.0,17288.0,17288.0,0.61
3637,2017_18,Christopher Newport University,Newport News,VA,Bachelor's,NO,72.39,,,,,4950.0,75.17,7.21,5.27,2.67,28394.0,13654.0,25850.0,0.75
3641,2017_18,Radford University-Carilion,Roanoke,VA,Bachelor's,NO,39.22,1058.0,540.0,505.0,22.0,771.0,79.25,8.56,4.15,2.08,40502.0,25850.0,25850.0,0.46
3646,2017_18,Emory & Henry College,Emory,VA,Bachelor's,NO,72.23,1089.0,544.0,535.0,22.0,977.0,78.3,8.6,3.58,1.33,47516.0,33700.0,33700.0,0.52
3647,2017_18,Eastern Mennonite University,Harrisonburg,VA,Bachelor's,NO,53.73,1102.0,545.0,535.0,24.0,1089.0,69.15,9.37,7.25,2.39,46075.0,35800.0,35800.0,0.63
3649,2017_18,Ferrum College,Ferrum,VA,Bachelor's,NO,71.93,962.0,485.0,475.0,19.0,1122.0,49.55,33.69,5.17,0.8,45325.0,33025.0,33025.0,0.35
3650,2017_18,George Mason University,Fairfax,VA,Bachelor's,NO,81.32,1210.0,605.0,590.0,27.0,24395.0,41.47,11.18,14.36,20.19,25196.0,11924.0,34370.0,0.71
3652,2017_18,Hampden-Sydney College,Hampden-Sydney,VA,Bachelor's,NO,55.05,1165.0,583.0,575.0,24.0,1046.0,86.04,4.4,3.82,0.48,59100.0,43940.0,43940.0,0.64
3653,2017_18,Hampton University,Hampton,VA,Bachelor's,NO,36.2,1083.0,535.0,515.0,22.0,3786.0,1.11,96.22,1.24,0.26,38849.0,25441.0,25441.0,0.56
3654,2017_18,Hollins University,Roanoke,VA,Bachelor's,NO,48.38,1212.0,630.0,573.0,26.0,628.0,65.76,11.78,5.57,2.23,52106.0,38285.0,38285.0,0.62
3656,2017_18,James Madison University,Harrisonburg,VA,Bachelor's,NO,75.2,1194.0,600.0,580.0,26.0,19666.0,74.73,4.89,6.66,4.55,24750.0,10830.0,27230.0,0.83
3658,2017_18,Liberty University,Lynchburg,VA,Bachelor's,NO,29.79,1157.0,585.0,555.0,24.0,45364.0,49.94,10.88,5.17,1.21,37388.0,21310.0,21310.0,0.47
3659,2017_18,Longwood University,Farmville,VA,Bachelor's,NO,91.83,1049.0,540.0,510.0,21.0,4230.0,74.04,9.79,5.18,1.02,25867.0,12720.0,27660.0,0.68
3661,2017_18,University of Lynchburg,Lynchburg,VA,Bachelor's,NO,74.55,1089.0,555.0,535.0,22.0,1979.0,75.8,10.36,4.19,1.31,48720.0,37690.0,37690.0,0.59
3663,2017_18,Mary Baldwin University,Staunton,VA,Bachelor's,NO,94.7,1093.0,555.0,520.0,23.0,1058.0,58.22,21.27,6.99,2.46,42491.0,31110.0,31110.0,0.45
3664,2017_18,University of Mary Washington,Fredericksburg,VA,Bachelor's,NO,73.5,1178.0,600.0,570.0,25.0,4366.0,69.4,7.51,8.89,3.69,25134.0,12128.0,27374.0,0.71
3665,2017_18,Marymount University,Arlington,VA,Bachelor's,NO,92.26,1058.0,540.0,510.0,22.0,2241.0,35.39,14.81,17.49,7.45,44561.0,30876.0,30876.0,0.53
3670,2017_18,Sentara College of Health Sciences,Chesapeake,VA,Bachelor's,NO,,,,,,440.0,70.45,9.55,4.09,8.41,,,,
3672,2017_18,Norfolk State University,Norfolk,VA,Bachelor's,NO,90.13,946.0,480.0,460.0,19.0,4643.0,3.86,84.86,3.6,0.47,23992.0,9036.0,20478.0,0.42
3674,2017_18,Old Dominion University,Norfolk,VA,Bachelor's,NO,85.72,1089.0,555.0,535.0,22.0,19364.0,44.66,30.52,8.72,4.66,23250.0,10050.0,27900.0,0.54
3680,2017_18,Radford University,Radford,VA,Bachelor's,NO,74.32,,,,,8376.0,66.83,16.7,6.72,1.47,22454.0,10627.0,22709.0,0.55
3682,2017_18,Randolph-Macon College,Ashland,VA,Bachelor's,NO,62.23,1152.0,585.0,557.0,24.0,1439.0,77.07,9.31,4.24,1.95,51911.0,40000.0,40000.0,0.66
3683,2017_18,Randolph College,Lynchburg,VA,Bachelor's,NO,86.44,1079.0,550.0,520.0,22.0,651.0,65.28,15.36,5.99,2.76,52350.0,38155.0,38155.0,0.59
3687,2017_18,Bon Secours Memorial College of Nursing,Richmond,VA,Bachelor's,NO,,,,,,477.0,70.65,13.63,0.84,4.82,,,,1.0
3688,2017_18,University of Richmond,University of Richmond,VA,Bachelor's,NO,32.97,1394.0,670.0,695.0,31.0,3165.0,57.85,7.61,8.91,8.28,62974.0,50910.0,50910.0,0.88
3690,2017_18,Roanoke College,Salem,VA,Bachelor's,NO,67.19,1154.0,580.0,555.0,25.0,1990.0,80.3,5.73,4.77,1.01,56088.0,42819.0,42819.0,0.67
3692,2017_18,Shenandoah University,Winchester,VA,Bachelor's,NO,83.25,1115.0,560.0,545.0,23.0,2055.0,57.23,11.0,6.52,2.82,45388.0,31920.0,31920.0,0.63
3693,2017_18,Southern Virginia University,Buena Vista,VA,Bachelor's,NO,56.16,992.0,452.0,490.0,20.0,877.0,70.81,3.65,3.88,0.68,25973.0,15900.0,15900.0,0.27
3697,2017_18,Strayer University-Virginia,Arlington,VA,Bachelor's,NO,,,,,,4256.0,27.66,48.83,9.96,4.61,27744.0,13857.0,13857.0,0.11
3698,2017_18,Sweet Briar College,Sweet Briar,VA,Bachelor's,NO,92.8,1117.0,580.0,507.0,24.0,281.0,72.95,8.54,10.32,1.78,52885.0,37155.0,37155.0,0.54
3702,2017_18,The University of Virginia's College at Wise,Wise,VA,Bachelor's,NO,77.51,1028.0,525.0,504.0,20.0,1249.0,76.06,11.85,1.28,0.96,21604.0,9825.0,27055.0,0.46
3704,2017_18,Virginia Polytechnic Institute and State University,Blacksburg,VA,Bachelor's,NO,70.06,1284.0,630.0,640.0,28.0,27120.0,66.03,4.01,6.03,9.83,25762.0,13230.0,31014.0,0.84
3706,2017_18,Virginia Commonwealth University,Richmond,VA,Bachelor's,NO,83.9,1168.0,595.0,570.0,24.0,22393.0,46.55,19.4,9.3,13.25,29339.0,13624.0,33656.0,0.63
3707,2017_18,University of Virginia-Main Campus,Charlottesville,VA,Bachelor's,NO,27.35,1415.0,700.0,705.0,31.0,16207.0,58.16,6.65,6.66,13.93,31186.0,16853.0,47273.0,0.95
3708,2017_18,Virginia Military Institute,Lexington,VA,Bachelor's,NO,53.14,1204.0,600.0,590.0,26.0,1722.0,78.75,6.04,7.08,4.18,29610.0,18214.0,43902.0,0.77
3711,2017_18,Virginia State University,Petersburg,VA,Bachelor's,NO,91.11,914.0,465.0,450.0,17.0,4265.0,0.82,39.55,0.89,0.35,22009.0,8726.0,19572.0,0.42
3712,2017_18,Virginia Union University,Richmond,VA,Bachelor's,NO,43.92,922.0,470.0,450.0,18.0,1211.0,1.32,94.8,1.49,0.33,30317.0,17448.0,17448.0,0.27
3713,2017_18,Virginia Wesleyan University,Virginia Beach,VA,Bachelor's,NO,69.88,1063.0,540.0,517.0,22.0,1369.0,48.65,26.73,8.69,1.39,48344.0,36660.0,36660.0,0.52
3714,2017_18,Washington and Lee University,Lexington,VA,Bachelor's,NO,22.0,1449.0,710.0,710.0,32.0,1819.0,82.52,2.25,4.51,3.41,64700.0,50170.0,50170.0,0.92
3718,2017_18,The Art Institute of Seattle,Seattle,WA,Bachelor's,NO,,,,,,856.0,34.7,6.78,14.95,4.67,29513.0,17554.0,17554.0,0.31
3723,2017_18,Central Washington University,Ellensburg,WA,Bachelor's,NO,86.34,1012.0,480.0,525.0,21.0,11468.0,53.51,4.02,15.82,3.7,20774.0,7903.0,22010.0,0.52
3725,2017_18,City University of Seattle,Seattle,WA,Bachelor's,NO,,,,,,767.0,19.04,2.74,3.0,4.04,,16920.0,16920.0,1.0
3730,2017_18,Cornish College of the Arts,Seattle,WA,Bachelor's,NO,87.49,,,,,652.0,62.12,3.37,13.8,4.45,53854.0,40464.0,40464.0,0.53
3732,2017_18,Eastern Washington University,Cheney,WA,Bachelor's,NO,96.2,995.0,485.0,495.0,21.0,10500.0,62.61,3.41,15.81,2.95,19672.0,7109.0,23862.0,0.52
3736,2017_18,The Evergreen State College,Olympia,WA,Bachelor's,NO,96.28,1095.0,565.0,510.0,23.0,3560.0,65.9,4.92,10.98,2.7,20612.0,7591.0,25051.0,0.57
3739,2017_18,Gonzaga University,Spokane,WA,Bachelor's,NO,64.85,1295.0,630.0,635.0,28.0,5119.0,72.14,1.21,10.88,4.98,55181.0,41330.0,41330.0,0.87
3743,2017_18,Heritage University,Toppenish,WA,Bachelor's,NO,,,,,,778.0,14.91,0.64,70.05,0.39,27897.0,17914.0,17914.0,0.23
3746,2017_18,Bastyr University,Kenmore,WA,Bachelor's,NO,,,,,,195.0,65.13,2.56,4.1,9.74,,,,
3754,2017_18,Northwest University,Kirkland,WA,Bachelor's,NO,97.44,1122.0,570.0,550.0,23.0,911.0,67.4,4.28,8.67,4.83,41130.0,30320.0,30320.0,0.59
3757,2017_18,Pacific Lutheran University,Tacoma,WA,Bachelor's,NO,75.39,1162.0,580.0,575.0,24.0,2672.0,63.55,3.22,9.02,9.88,51433.0,40722.0,40722.0,0.7
3759,2017_18,University of Puget Sound,Tacoma,WA,Bachelor's,NO,83.87,,,,,2413.0,71.03,1.2,8.45,6.13,61652.0,48090.0,48090.0,0.78
3761,2017_18,Saint Martin's University,Lacey,WA,Bachelor's,NO,97.51,1081.0,545.0,540.0,21.0,1259.0,48.85,6.04,14.46,9.45,47359.0,35656.0,35656.0,0.59
3764,2017_18,Seattle Pacific University,Seattle,WA,Bachelor's,NO,90.87,1173.0,595.0,575.0,24.0,2900.0,55.38,3.97,11.55,11.62,54315.0,40893.0,40893.0,0.69
3765,2017_18,Seattle University,Seattle,WA,Bachelor's,NO,73.8,1250.0,620.0,610.0,27.0,4547.0,43.9,2.9,12.01,16.23,58356.0,42885.0,42885.0,0.75
3774,2017_18,Walla Walla University,College Place,WA,Bachelor's,NO,,,,,,1610.0,64.47,3.11,15.78,9.19,37913.0,27495.0,27495.0,0.61
3775,2017_18,Washington State University,Pullman,WA,Bachelor's,NO,73.06,1127.0,560.0,560.0,23.0,24797.0,61.07,3.24,14.82,6.01,25433.0,11391.0,25817.0,0.62
3776,2017_18,University of Washington-Seattle Campus,Seattle,WA,Bachelor's,NO,46.42,1331.0,640.0,665.0,30.0,30295.0,40.48,2.99,8.03,24.59,24498.0,10974.0,35538.0,0.84
3778,2017_18,Western Washington University,Bellingham,WA,Bachelor's,NO,84.79,1190.0,600.0,580.0,25.0,14876.0,71.54,1.67,9.0,6.45,22374.0,8183.0,22695.0,0.69
3780,2017_18,Whitman College,Walla Walla,WA,Bachelor's,NO,51.73,1329.0,630.0,630.0,30.0,1468.0,69.14,1.5,7.29,5.04,61972.0,49780.0,49780.0,0.88
3781,2017_18,Whitworth University,Spokane,WA,Bachelor's,NO,89.01,1217.0,605.0,595.0,26.0,2227.0,70.18,2.02,9.43,5.12,55273.0,42186.0,42186.0,0.75
3783,2017_18,Alderson Broaddus University,Philippi,WV,Bachelor's,NO,40.63,1028.0,505.0,500.0,21.0,935.0,63.1,23.74,4.71,0.86,37162.0,26610.0,26610.0,0.47
3785,2017_18,Appalachian Bible College,Mount Hope,WV,Bachelor's,NO,58.95,1096.0,565.0,515.0,22.0,157.0,92.99,1.27,0.64,1.27,24699.0,14290.0,14290.0,0.57
3788,2017_18,Bethany College,Bethany,WV,Bachelor's,NO,94.04,1012.0,495.0,485.0,21.0,597.0,54.44,20.27,4.52,0.84,41220.0,28454.0,28454.0,0.46
3789,2017_18,Bluefield State College,Bluefield,WV,Bachelor's,NO,81.46,994.0,540.0,485.0,19.0,1363.0,84.89,8.58,1.32,0.81,15638.0,6728.0,13032.0,0.21
3792,2017_18,University of Charleston,Charleston,WV,Bachelor's,NO,64.49,1014.0,480.0,465.0,20.0,1810.0,48.07,8.56,2.38,1.1,40161.0,30400.0,30400.0,0.49
3794,2017_18,Concord University,Athens,WV,Bachelor's,NO,90.19,1038.0,515.0,505.0,21.0,1830.0,82.95,6.17,1.26,0.87,15780.0,7732.0,16812.0,0.35
3795,2017_18,Davis & Elkins College,Elkins,WV,Bachelor's,NO,41.61,1007.0,500.0,500.0,20.0,791.0,54.11,5.69,3.03,0.25,41055.0,28992.0,28992.0,0.42
3796,2017_18,Fairmont State University,Fairmont,WV,Bachelor's,NO,70.61,1044.0,525.0,515.0,21.0,3488.0,85.09,5.68,1.83,0.6,16375.0,6950.0,14666.0,0.37
3797,2017_18,Glenville State College,Glenville,WV,Bachelor's,NO,,,,,,1326.0,77.9,13.12,1.43,0.3,21270.0,7342.0,16560.0,0.3
3801,2017_18,Marshall University,Huntington,WV,Bachelor's,NO,90.19,1099.0,549.0,515.0,22.0,8554.0,84.44,6.36,2.31,0.79,18315.0,7798.0,17856.0,0.49
3808,2017_18,Ohio Valley University,Vienna,WV,Bachelor's,NO,28.59,1043.0,490.0,520.0,21.0,424.0,61.32,7.55,5.42,1.18,29710.0,21250.0,21250.0,0.3
3812,2017_18,Salem University,Salem,WV,Bachelor's,NO,,,,,,892.0,45.85,20.18,10.2,0.67,25896.0,16700.0,16700.0,0.22
3813,2017_18,Shepherd University,Shepherdstown,WV,Bachelor's,NO,89.13,1074.0,535.0,525.0,22.0,2956.0,79.33,8.93,4.36,1.69,16387.0,7328.0,17869.0,0.42
3817,2017_18,West Virginia State University,Institute,WV,Bachelor's,NO,97.58,1007.0,499.0,479.0,20.0,1905.0,67.45,15.59,2.47,0.26,16585.0,7546.0,16550.0,0.26
3819,2017_18,West Liberty University,West Liberty,WV,Bachelor's,NO,71.76,1024.0,430.0,445.0,20.0,1994.0,71.31,2.81,0.8,0.3,20767.0,7380.0,15020.0,0.48
3820,2017_18,West Virginia University Institute of Technology,Beckley,WV,Bachelor's,NO,52.91,1165.0,540.0,525.0,24.0,1256.0,75.48,6.29,3.03,0.96,16296.0,6960.0,17544.0,0.22
3821,2017_18,West Virginia Wesleyan College,Buckhannon,WV,Bachelor's,NO,70.64,1091.0,530.0,533.0,22.0,1304.0,77.61,8.82,3.22,0.15,43477.0,30752.0,30752.0,0.5
3826,2017_18,West Virginia University,Morgantown,WV,Bachelor's,NO,71.9,1159.0,560.0,555.0,24.0,21705.0,78.83,4.48,3.63,1.49,20702.0,8376.0,23616.0,0.58
3827,2017_18,Wheeling University,Wheeling,WV,Bachelor's,NO,94.27,1063.0,510.0,505.0,22.0,768.0,71.48,10.03,2.99,0.78,38805.0,28110.0,28110.0,0.64
3830,2017_18,Alverno College,Milwaukee,WI,Bachelor's,NO,89.41,,,,,1289.0,48.88,13.19,26.84,5.59,36436.0,28277.0,28277.0,0.45
3832,2017_18,Bellin College,Green Bay,WI,Bachelor's,NO,88.89,1195.0,,,25.0,354.0,93.79,1.13,1.69,0.85,30833.0,20500.0,20500.0,0.67
3833,2017_18,Beloit College,Beloit,WI,Bachelor's,NO,53.98,,,,,1324.0,55.51,6.95,10.35,3.32,57208.0,48706.0,48706.0,0.86
3835,2017_18,Cardinal Stritch University,Milwaukee,WI,Bachelor's,NO,78.35,1044.0,506.0,529.0,21.0,1284.0,42.52,19.63,17.29,2.8,38738.0,28844.0,28844.0,0.45
3836,2017_18,Carroll University,Waukesha,WI,Bachelor's,NO,70.82,1163.0,553.0,540.0,24.0,2895.0,80.35,1.52,7.81,3.83,42003.0,31144.0,31144.0,0.66
3837,2017_18,Carthage College,Kenosha,WI,Bachelor's,NO,67.87,1179.0,590.0,580.0,24.0,2723.0,72.64,6.43,8.12,2.13,53282.0,41950.0,41950.0,0.6
3838,2017_18,Columbia College of Nursing,Glendale,WI,Bachelor's,NO,,,,,,116.0,75.0,5.17,4.31,6.9,,,,
3839,2017_18,Concordia University-Wisconsin,Mequon,WI,Bachelor's,NO,63.19,1145.0,,,23.0,3533.0,73.51,12.51,0.99,2.32,42149.0,28600.0,28600.0,0.53
3840,2017_18,Edgewood College,Madison,WI,Bachelor's,NO,71.11,1145.0,570.0,570.0,23.0,1521.0,78.76,3.02,6.25,2.89,40472.0,28500.0,28500.0,0.61
3844,2017_18,Lakeland University,Plymouth,WI,Bachelor's,NO,51.66,1008.0,580.0,595.0,19.0,1835.0,76.57,7.47,4.96,4.63,38062.0,27760.0,27760.0,0.59
3846,2017_18,Lawrence University,Appleton,WI,Bachelor's,NO,61.35,1343.0,675.0,665.0,29.0,1441.0,64.54,4.93,8.95,5.27,56823.0,46101.0,46101.0,0.8
3847,2017_18,Maranatha Baptist University,Watertown,WI,Bachelor's,NO,73.0,1132.0,617.0,555.0,23.0,686.0,87.76,1.46,3.21,0.87,24832.0,14910.0,14910.0,0.5
3848,2017_18,Marian University,Fond Du Lac,WI,Bachelor's,NO,67.58,1010.0,510.0,515.0,20.0,1495.0,81.61,5.42,6.29,1.74,38317.0,27400.0,27400.0,0.48
3849,2017_18,Marquette University,Milwaukee,WI,Bachelor's,NO,89.33,1262.0,615.0,605.0,27.0,8093.0,69.88,3.89,12.33,6.78,52916.0,39900.0,39900.0,0.8
3853,2017_18,Milwaukee Institute of Art & Design,Milwaukee,WI,Bachelor's,NO,59.62,,,,,659.0,68.29,7.28,13.81,3.95,45542.0,36230.0,36230.0,0.53
3854,2017_18,Milwaukee School of Engineering,Milwaukee,WI,Bachelor's,NO,62.84,1305.0,600.0,657.0,28.0,2605.0,66.99,2.03,5.6,4.07,49230.0,39429.0,39429.0,0.67
3856,2017_18,Mount Mary University,Milwaukee,WI,Bachelor's,NO,55.99,990.0,,,19.0,680.0,46.62,18.24,20.44,8.53,41412.0,29510.0,29510.0,0.39
3861,2017_18,Northland College,Ashland,WI,Bachelor's,NO,61.17,,,,,602.0,79.57,2.66,4.98,1.33,44920.0,35157.0,35157.0,0.64
3862,2017_18,Ripon College,Ripon,WI,Bachelor's,NO,67.53,1145.0,565.0,585.0,23.0,740.0,79.73,3.78,8.51,0.95,49078.0,41835.0,41835.0,0.68
3864,2017_18,Saint Norbert College,De Pere,WI,Bachelor's,NO,79.22,1199.0,600.0,570.0,25.0,2041.0,87.16,1.37,4.07,1.52,46159.0,36593.0,36593.0,0.74
3865,2017_18,Holy Family College,Manitowoc,WI,Bachelor's,NO,51.54,,,,,309.0,49.19,22.33,7.77,6.8,39664.0,27360.0,27360.0,0.59
3870,2017_18,Viterbo University,La Crosse,WI,Bachelor's,NO,61.45,1162.0,565.0,540.0,24.0,1767.0,88.68,0.85,3.34,1.19,37585.0,27150.0,27150.0,0.55
3874,2017_18,University of Wisconsin-Whitewater,Whitewater,WI,Bachelor's,NO,70.35,1105.0,,,22.0,10543.0,81.87,4.08,6.24,1.84,17480.0,7662.0,16235.0,0.62
3878,2017_18,University of Wisconsin-Eau Claire,Eau Claire,WI,Bachelor's,NO,75.67,1165.0,,,24.0,10070.0,88.12,1.03,2.92,3.32,19591.0,8816.0,16736.0,0.67
3879,2017_18,University of Wisconsin-Green Bay,Green Bay,WI,Bachelor's,NO,75.53,1125.0,,,23.0,5503.0,84.3,1.82,5.07,3.34,18302.0,7878.0,15728.0,0.51
3880,2017_18,University of Wisconsin-La Crosse,La Crosse,WI,Bachelor's,NO,73.37,1185.0,,,24.0,9436.0,89.83,0.77,3.39,2.2,17235.0,9096.0,17765.0,0.71
3881,2017_18,Wisconsin Lutheran College,Milwaukee,WI,Bachelor's,NO,90.25,1145.0,577.0,567.0,23.0,982.0,82.08,4.99,6.31,1.73,39394.0,29140.0,29140.0,0.67
3882,2017_18,University of Wisconsin-Oshkosh,Oshkosh,WI,Bachelor's,NO,63.09,1105.0,,,22.0,9162.0,84.85,2.52,4.76,3.94,18333.0,7587.0,15160.0,0.52
3883,2017_18,University of Wisconsin-Parkside,Kenosha,WI,Bachelor's,NO,60.77,1045.0,,,21.0,4056.0,64.87,9.22,15.98,3.6,15399.0,7389.0,15378.0,0.34
3885,2017_18,University of Wisconsin-Stout,Menomonie,WI,Bachelor's,NO,87.18,1105.0,,,22.0,7955.0,87.17,1.85,2.73,3.43,19233.0,9456.0,17423.0,0.54
3886,2017_18,University of Wisconsin-Superior,Superior,WI,Bachelor's,NO,76.18,1045.0,,,21.0,2241.0,79.56,1.56,2.72,1.16,17820.0,8109.0,15682.0,0.43
3887,2017_18,University of Wisconsin-Madison,Madison,WI,Bachelor's,NO,53.81,1361.0,655.0,710.0,29.0,29930.0,73.18,2.11,5.21,5.99,25121.0,10533.0,34783.0,0.87
3888,2017_18,University of Wisconsin-Milwaukee,Milwaukee,WI,Bachelor's,NO,72.48,1125.0,,,23.0,19436.0,65.95,7.65,11.08,6.77,21701.0,9565.0,20844.0,0.41
3889,2017_18,University of Wisconsin-Platteville,Platteville,WI,Bachelor's,NO,79.71,1165.0,,,24.0,7496.0,89.67,1.39,4.02,1.36,18494.0,7536.0,15386.0,0.53
3890,2017_18,University of Wisconsin-River Falls,River Falls,WI,Bachelor's,NO,74.52,1125.0,,,23.0,5515.0,87.69,1.9,3.54,2.68,18201.0,8013.0,15586.0,0.53
3891,2017_18,University of Wisconsin-Stevens Point,Stevens Point,WI,Bachelor's,NO,83.56,1125.0,,,23.0,7768.0,86.37,2.28,3.64,3.08,17767.0,8209.0,16476.0,0.65
3901,2017_18,University of Wyoming,Laramie,WY,Bachelor's,NO,96.82,1195.0,585.0,580.0,25.0,9623.0,71.45,1.09,7.25,1.13,19615.0,5217.0,16827.0,0.58
3904,2017_18,University of Guam,Mangilao,GU,Bachelor's,NO,,,,,,3533.0,2.32,0.68,0.54,45.91,13534.0,5578.0,12634.0,0.35
3908,2017_18,American University of Puerto Rico,Bayamon,PR,Bachelor's,NO,,,,,,469.0,0.0,0.0,100.0,0.0,16567.0,5811.0,5811.0,0.27
3909,2017_18,American University of Puerto Rico,Manati,PR,Bachelor's,NO,,,,,,646.0,0.0,0.0,100.0,0.0,16800.0,5811.0,5811.0,0.32
3912,2017_18,Universidad Adventista de las Antillas,Mayaguez,PR,Bachelor's,NO,96.35,,,,,1162.0,0.52,1.12,96.13,0.34,13227.0,7070.0,7070.0,0.37
3913,2017_18,Atlantic University College,Guaynabo,PR,Bachelor's,NO,,,,,,1540.0,0.0,0.0,100.0,0.0,9598.0,7425.0,7425.0,0.29
3914,2017_18,Universidad Central de Bayamon,Bayamn,PR,Bachelor's,NO,86.85,,,,,1410.0,0.0,0.0,99.5,0.0,12125.0,6260.0,6260.0,0.16
3916,2017_18,Albizu University-San Juan,San Juan,PR,Bachelor's,NO,70.83,,,,,306.0,0.65,0.0,97.06,0.0,16785.0,7868.0,7868.0,
3917,2017_18,Caribbean University-Bayamon,Bayamon,PR,Bachelor's,NO,,,,,,1175.0,0.0,0.0,100.0,0.0,8693.0,5264.0,5264.0,0.23
3918,2017_18,Caribbean University-Carolina,Carolina,PR,Bachelor's,NO,,,,,,350.0,0.0,0.0,100.0,0.0,9572.0,5264.0,5264.0,0.21
3919,2017_18,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,95.16,,,,,558.0,0.0,0.0,96.24,0.0,13809.0,5268.0,5268.0,0.34
3920,2017_18,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,PR,Bachelor's,NO,92.64,,,,,5239.0,0.15,0.02,99.37,0.06,14956.0,5370.0,5370.0,0.39
3922,2017_18,Universidad Teologica del Caribe,Trujillo Alto,PR,Bachelor's,NO,,,,,,273.0,0.0,0.0,100.0,0.0,11322.0,4432.0,4432.0,0.5
3923,2017_18,Colegio Universitario de San Juan,San Juan,PR,Bachelor's,NO,88.24,,,,,1480.0,0.0,0.0,100.0,0.0,5950.0,2370.0,2370.0,0.22
3924,2017_18,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,Bachelor's,NO,,,,,,10617.0,0.0,0.0,100.0,0.0,13515.0,5820.0,5820.0,0.33
3925,2017_18,Conservatory of Music of Puerto Rico,San Juan,PR,Bachelor's,NO,65.69,,,,,416.0,0.24,0.24,95.67,0.0,12206.0,3370.0,3370.0,0.55
3929,2017_18,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,Bachelor's,NO,85.19,,,,,497.0,0.0,0.2,99.4,0.0,7122.0,3462.0,5622.0,0.32
3941,2017_18,Inter American University of Puerto Rico-San German,San German,PR,Bachelor's,NO,68.99,,,,,4046.0,0.37,0.25,99.18,0.0,14079.0,5898.0,5898.0,0.41
